inznrbl,monza,time rule like le 5 lap left safety car required need red flagged,10,1662905999.0
inznrka,monza,ptsd,10,1662906002.0
inznrzf,monza,dev got seat today performance hope tire hold edit look finish ender safety car nicely done,10,1662906006.0
inznt1o,monza,wheres masi need,11,1662906017.0
inzntni,monza,shit way end race,11,1662906024.0
inznu3r,monza,bullshit,11,1662906028.0
inznu9e,monza,big ups nyck point debut,9,1662906030.0
inznubm,monza,shitshow,10,1662906031.0
inznvo4,monza,see red flagged due extensive time needed car,9,1662906045.0
inznwl4,monza,way finish race appears shitshow anyone attending nice one monza,10,1662906054.0
inznx1n,monza,sometimes,9,1662906059.0
inznyvn,monza,one chance make race interesting blew,11,1662906078.0
inznz2m,monza,michael right,10,1662906080.0
inzo0jb,monza,going motor racing toto,10,1662906095.0
inzo0yc,monza,michael would done,11,1662906100.0
inzo32d,monza,still unlapped car behind sc,10,1662906121.0
inzo4j8,monza,de vries set bump latifi p21 wdc get dotd,10,1662906136.0
inzo4nm,monza,fucking hell race control,11,1662906138.0
inzo4oh,monza,boring as race,11,1662906138.0
inzo5lq,monza,monza lamest race year,10,1662906147.0
inzo6pj,monza,whole thing last year agreement end race safety car,10,1662906160.0
inzo6tq,monza,lol parade lap end race good shit,9,1662906161.0
inzo7c2,monza,ferrari knew would end yellow thats wore yellow weekend,11,1662906166.0
inzo8rh,monza,congrats bernd race win,10,1662906180.0
inzo8wk,monza,masi would never,10,1662906182.0
inzo9yg,monza,bright side de vries score 2 point maiden race maybe driver day well,10,1662906192.0
inzoa0v,monza,point might well sent pit said race finished,10,1662906193.0
inzoai4,monza,crofty need copium,10,1662906197.0
inzobkr,monza,congratulation latifi going back 21st point standing,10,1662906208.0
inzobml,monza,clusterfuck haha think say ferrari got robbed 16 sec sc verstappen got fresh tire ya stupid,10,1662906208.0
inzocq3,monza,race finish sc always thing fiasco last year rveryone get triggered,9,1662906220.0
inzod4n,monza,riccardo leaving gear thanks mate,12,1662906224.0
inzodki,monza,worst monza race decade think,11,1662906228.0
inzodrz,monza,de vries score 2 pt debut,10,1662906230.0
inzoe7p,monza,masi australia watching nice cold refreshing beer rn,10,1662906235.0
inzoedu,monza,hope masi sitting home big as grin face,10,1662906236.0
inzog2j,monza,gg de vries finishing point debut race,10,1662906253.0
inzoglt,monza,unlap car leclerc verstappen,9,1662906258.0
inzoha0,monza,shitshow happened sc got front fucking russell instead verstappen wow,10,1662906264.0
inzohzi,monza,max would easily anyway disappointment finish,10,1662906271.0
inzoj5d,monza,hey look race director following rule,9,1662906282.0
inzojgc,monza,good thing race de vries getting point debut,11,1662906285.0
inzokqi,monza,proper boring race,10,1662906298.0
inzokwc,monza,de vries score point debut way latifi keep seat,10,1662906300.0
inzon6z,monza,safety car winner italian grand prix unbelievable stuff,10,1662906324.0
inzos4h,monza,latifi 21st 20 pilot championship made week already,11,1662906374.0
inzos9r,monza,de vries thrilled knowing got top 10 finish first race italian gp,10,1662906375.0
inzoy8v,monza,p9 de vries really awesome,10,1662906438.0
inzoyja,monza,happy de vries,11,1662906441.0
inzoyqx,monza,yay de vries love see,11,1662906443.0
inzp07u,monza,enjoyed confused marshall looking ricciardo car like edit spelling god damn spellcheck,11,1662906459.0
inzp5c8,monza,young star one future 27 lol,11,1662906516.0
inzp61u,monza,happy nick fairness great drive,10,1662906524.0
inzpfoh,monza,hamilton record 413 point season going get broken seems,9,1662906634.0
inzquzw,monza,definitely cut sound lol,10,1662907186.0
inzc396,monza,still crofty comment last week regarding flare said going check everyone bag american shocked,33,1662900806.0
inzinsu,monza,gonna fire probably dric,28,1662903917.0
inzpz0s,monza,jesus give rest sky let russell enjoy podium without making comment queen death,30,1662906850.0
inziglk,monza,mclaren screwing ricciardo,52,1662903834.0
inzbaa7,monza,fucked best part race,9,1662900396.0
inzbas6,monza,bocelli mic,8,1662900403.0
inzbcm4,monza,even anthem badly organized race,8,1662900431.0
inzbdqo,monza,italian national anthem always sends sad could barely hear anything,9,1662900448.0
inzbjfx,monza,guy primo italian strategy get fuckup done pre race ferrari stuff race,9,1662900529.0
inzbnpo,monza,toto nyck de vries wing nyck redbull confirmed,8,1662900587.0
inzbnuq,monza,trying f1tv commentary first time instead sky feed conspiracy pushing last week really annoying let see go,9,1662900588.0
inzbohp,monza,gotta feeling ferrari gonna good time,10,1662900597.0
inzbu8t,monza,mic drop max,8,1662900676.0
inzcs8j,monza,want absolute insanity also want leclerc cruise victory,9,1662901176.0
inzdhzs,monza,max fucking insane,9,1662901552.0
inzdih7,monza,19 ham 20 bot imagine 2020,9,1662901558.0
inzdnm5,monza,poor start lando,9,1662901628.0
inzdntk,monza,bullshit russell alongside,9,1662901630.0
inzdoe3,monza,russell got better start leclerc 0 1 faster reaction time,9,1662901638.0
inzdp76,monza,poor de vries wondering dutch buddy went,9,1662901649.0
inzdq5x,monza,georgie boy went lol,9,1662901664.0
inzdqao,monza,russel getting marginally better start smoking,8,1662901666.0
inzds2e,monza,show start 15 time,9,1662901690.0
inzdscr,monza,kmag absolutely get penalty overtook several car track kept space,8,1662901694.0
inzdxn2,monza,park bus danny,9,1662901768.0
inzdxu0,monza,another day another verstappening,9,1662901771.0
inze0h8,monza,max playing easy mode,9,1662901809.0
inze2kv,monza,max set ai like 50,9,1662901838.0
inze2ns,monza,max penalty gone lol,9,1662901839.0
inze2vb,monza,max make look like game lol,9,1662901842.0
inze31c,monza,russell defended free practice,9,1662901845.0
inze3pe,monza,every single sunday max looking unbeatable,8,1662901855.0
inze4ji,monza,honestly hilarious fast max car five lap race already,10,1662901867.0
inze4ka,monza,hate love good max,9,1662901867.0
inze56p,monza,george even defend man,8,1662901876.0
inzeq95,monza,red bull fast setting brake fire,9,1662902173.0
inzerdz,monza,first time watching f1tv commentator roasting goatifi alive get past latifi think easy man fighting career,10,1662902188.0
inzerpg,monza,ferrari even sabotage right redbull,8,1662902193.0
inzev6x,monza,carlos carlos carlos,9,1662902240.0
inzexhd,monza,wish kept livery big fan yellow car racing suit,10,1662902274.0
inzexwz,monza,sainz putting consistency clinic,9,1662902280.0
inzeyqn,monza,sainz 1 ferrari driver,9,1662902291.0
inzezg7,monza,everyone crowd complaining enough train monza pleased,9,1662902300.0
inzezor,monza,fucking alphabet ferrari,9,1662902304.0
inzezq2,monza,wait see plan b screw charles,10,1662902304.0
inzf00y,monza,stop inventing plan,9,1662902308.0
inzf0bp,monza,oh plan c plan,9,1662902312.0
inzf6iv,monza,literally person lando actually race teammate,9,1662902391.0
inzfcnd,monza,thanks waiting sainz passed gasly throwing vsc,10,1662902465.0
inzfhz3,monza,carlos rampage,10,1662902528.0
inzfk5h,monza,ferrari master plan actually good,9,1662902553.0
inzfkem,monza,ferrari something right wtf,8,1662902556.0
inzfki3,monza,sainz driver day finish drive,9,1662902557.0
inzfmnu,monza,man wanna see sainz win one man going berserk,8,1662902584.0
inzfntk,monza,love ferrari strategist ask driver opinion lot better,8,1662902598.0
inzfph0,monza,40 lap medium charles oh boy,9,1662902619.0
inzfpim,monza,mr binotto feel good,9,1662902619.0
inzfqg5,monza,way ferrari tyre deg 40 lap set medium,9,1662902631.0
inzfr45,monza,gotta say sainz putting beautiful overtakes today,10,1662902640.0
inzfsv7,monza,dude sainz man mission today,9,1662902660.0
inzfv89,monza,pls ferrari let sainz race leclerc,9,1662902690.0
inzfwh2,monza,lando drunk today wtf,8,1662902706.0
inzfx5x,monza,safe bet red bull opposite ferrari hahah,8,1662902715.0
inzfzhq,monza,de vries quietly good race,9,1662902743.0
inzg0qh,monza,whatever pretty sound strat racing ferrari,9,1662902760.0
inzg173,monza,dani ric becoming train conductor year,8,1662902765.0
inzg176,monza,lol verstapple,10,1662902765.0
inzg2pw,monza,think best hope ferrari tbh max saving tyre still keeping pace sitting duck try something different,10,1662902783.0
inzg3pe,monza,ferrari shit bed smh,9,1662902795.0
inzg4yk,monza,seriously,9,1662902811.0
inzg51p,monza,charles shirt shift engine issue,9,1662902812.0
inzg53g,monza,nyck holding well,9,1662902812.0
inzg63l,monza,red bull say calculated risk since ferrari let see happens,8,1662902825.0
inzg683,monza,aniel r icciardo abattical train,9,1662902826.0
inzg6oj,monza,ferrari engine enters chat,9,1662902831.0
inzg6zs,monza,nooooo dare ferrari,8,1662902835.0
inzg7jn,monza,see ferrari radio lifespan drop year,10,1662902842.0
inzg8i9,monza,max verstappen win italian grand prix,9,1662902853.0
inzgeaa,monza,keep talking back way charles,9,1662902923.0
inzgf1w,monza,fucking hell lewis better bust ipad train ahead gonna put sleep,8,1662902933.0
inzgi94,monza,charles feel something wrong engine f1 twitter fun begin,9,1662902970.0
inzgls5,monza,latifi pride embarrassed ashamed rn,9,1662903013.0
inzgn10,monza,nyck f1 car account done gonna sign matured pacy smooth drive,8,1662903028.0
inzgonq,monza,absolutely astonished danny ric held onto position long,8,1662903048.0
inzgpea,monza,latifi embarrassed de vries,9,1662903057.0
inzgqw9,monza,de vries score point today kick latifi immediately give seat,9,1662903076.0
inzgr7h,monza,point convinced anyone thread could perform better latifi,9,1662903080.0
inzgtvp,monza,ndv really showing latifi place f1,9,1662903112.0
inzguj1,monza,let record show mick passed k mag received 5 second penalty mick destroying,9,1662903120.0
inzgusp,monza,ferrari engine dialed much kmag bonehead move lap 1 congrats gal guy called,9,1662903124.0
inzgux8,monza,really happy de vries,9,1662903125.0
inzgv8v,monza,nyck dev proving latifi stealing living williams,10,1662903129.0
inzgwkc,monza,latifi would red face seeing well de vries first f1 race williams may actually good car,9,1662903145.0
inzgyyq,monza,latifi big chilling great fan experience across circuit,8,1662903174.0
inzh2b0,monza,mclaren stop bad lmao evened,9,1662903214.0
inzh4rh,monza,sorry canadian latifi stroll good enough,9,1662903244.0
inzh6iq,monza,monza great camera actually show speed car,9,1662903264.0
inzh7ff,monza,imagine manage race strategy 300kph,9,1662903275.0
inzh93x,monza,noticed perez car still running catch fire yet,9,1662903295.0
inzh9bl,monza,max 2020 hamilton syndrome fast director never show,9,1662903298.0
inzh9k1,monza,plan c cock,9,1662903301.0
inzhbo3,monza,plan c cant get worse let try random shit,9,1662903328.0
inzhckv,monza,plan c ling onto dear life,10,1662903340.0
inzheqs,monza,fuck others changing medium verstappen still softs,9,1662903367.0
inzhlet,monza,watch mick driving 30 lap medium getting hards thre remaining 23 lap lol,8,1662903454.0
inzhmj4,monza,ferrari please verstappen monster,10,1662903468.0
inzhp3j,monza,hurtful wow ever geard,9,1662903497.0
inzhrte,monza,gp2 said,9,1662903528.0
inzhv0k,monza,max 25 lap softs lol wow,10,1662903567.0
inzhvgz,monza,better race monza,8,1662903573.0
inzhvwa,monza,red bull toying ferrari leaving max softs half race distance still fast,9,1662903578.0
inzhyv0,monza,mclaren fucked ricciardo,9,1662903617.0
inzhz20,monza,difference radio sainz leclerc insane sainz much control,9,1662903619.0
inzhzkn,monza,ok want soft many tyre,10,1662903626.0
inzi0jc,monza,much fresher tyre max gonna murder charles,9,1662903638.0
inzi1o8,monza,softs med med softs hards,9,1662903651.0
inzi2u6,monza,max go end charles either terrible tyre end 2 stop,9,1662903665.0
inzi4ei,monza,leclerc lose much time last lap right,9,1662903683.0
inzi4ro,monza,rb pit crew something else,8,1662903688.0
inzi61w,monza,gonna say verstappen catch lap 40,10,1662903703.0
inzi6no,monza,perez 2 1 max 2 4 pitstop rb flawless,9,1662903710.0
inzi6qj,monza,leclerc pitting absolutely destroy race,8,1662903711.0
inzi7kg,monza,10 sec max gonna sail past charles,8,1662903722.0
inzi9f4,monza,brilliant drive sainz today though vote driver day till,9,1662903746.0
inzicti,monza,realistically way charles win another safety car,9,1662903788.0
inzidzf,monza,mclaren radio ricciardo think opportunity hold gas one tenth give lando position want risk overtaken priority keep gas behind gas 1 0,9,1662903802.0
inzie05,monza,de vries look place quietly solid drive,9,1662903802.0
inzihag,monza,fucking mclaren lol going b rest season,8,1662903843.0
inzii90,monza,mclaren thing,8,1662903853.0
inziiya,monza,strategy tyre beat rb going quick,9,1662903862.0
inzij0j,monza,lol strat mclaren,8,1662903862.0
inzijcl,monza,im hoping de vries get point today he driving well,11,1662903866.0
inzinst,monza,putting ric hards mistake right,10,1662903917.0
inziodz,monza,latifi thing please,10,1662903924.0
inzioln,monza,mclaren wtf,9,1662903926.0
inzioxj,monza,ferrari really fucked vsc ending still pit,9,1662903930.0
inzirug,monza,george russell think marmalade spicy,8,1662903963.0
inzivl4,monza,max verstappens sport get tag along,9,1662904006.0
inzix1l,monza,think leclerc ending podium stop see max stopping sainz end getting perez put could fight podium let see strategy come vsc sc would juicy,8,1662904023.0
inzj533,monza,4 tire solid 33 improvement last week,10,1662904117.0
inzj836,monza,good stop ferrari,9,1662904156.0
inzjb8z,monza,dont need see hugh grant,10,1662904196.0
inzjd1o,monza,swear fernando dnf every race,9,1662904218.0
inzje3t,monza,mclaren daniel hold gasly lando daniel full push,9,1662904231.0
inzjf5u,monza,rb guy sneaking ferrari pit better take learning side pit lol,9,1662904244.0
inzjfc9,monza,hamilton gonna stop bruh,9,1662904246.0
inzjm7z,monza,cmon let go charles,9,1662904332.0
inzjrx7,monza,defend ferrari best could done today strategy leclerc going catch verstappen pace might well try two stop worst case scenario still second best case chance catching,9,1662904402.0
inzjux0,monza,battle 1st 20 second gap sure battle atm,9,1662904435.0
inzjvzh,monza,damn de vries still contention point great race,9,1662904448.0
inzk0ql,monza,god leclerc even gaining,9,1662904501.0
inzk1fa,monza,respect ferrari taking chance strategy today getting leclerc back soft compound enough lap real shot today,10,1662904508.0
inzk1p0,monza,leclerc losing time,9,1662904511.0
inzk1zj,monza,charles actually losing time max jfc,10,1662904515.0
inzk5rw,monza,game set match max,9,1662904558.0
inzk71m,monza,eat shit lando,9,1662904572.0
inzk7em,monza,lewis glided,9,1662904576.0
inzk7po,monza,certified hamilton moment,9,1662904580.0
inzk8wg,monza,boy ver,9,1662904592.0
inzka2v,monza,man lewis let goooo,9,1662904604.0
inzka5c,monza,nicely done lewis,9,1662904605.0
inzkcgi,monza,hamilton lmao compounding norris misery,7,1662904630.0
inzkchf,monza,come hamilton,9,1662904630.0
inzkcut,monza,nice lewis,9,1662904634.0
inzkd3w,monza,damn ham good stuff,9,1662904637.0
inzkd8l,monza,hammer time favorite time,8,1662904638.0
inzkfey,monza,hamilton enough shit switched 2021 merc pit stop,8,1662904662.0
inzkhs2,monza,de vries really impressing today,9,1662904689.0
inzkifn,monza,hope de vries get point race deserves,9,1662904696.0
inzkjbw,monza,leclerc softs losing time max ferrari,9,1662904706.0
inzkng0,monza,love see championship battle mclaren ferrari see creative get fucking,10,1662904755.0
inzko30,monza,gonna need latifi magic,8,1662904762.0
inzkorx,monza,de vries get p9 would nut,9,1662904769.0
inzkrvn,monza,de vries great belongs grid,9,1662904804.0
inzktoc,monza,come latifi thing,9,1662904824.0
inzkyod,monza,max please give charles chance know gonna win year already even charles win today wont get near point,9,1662904880.0
inzkzb8,monza,would interesting see albon could done today,9,1662904887.0
inzl018,monza,charles even gonna 10 behind max rate lol,9,1662904895.0
inzl2eo,monza,driver day say de vries,9,1662904924.0
inzl3f1,monza,somebody take aston martin back shoot put misery,10,1662904936.0
inzl3gq,monza,nothing strategy doesnt matter max he fast car ferrari best could crazy much slower perez max tho,8,1662904937.0
inzl72n,monza,driver day de vries,8,1662904979.0
inzl7vn,monza,voting de vries driver day really good job,10,1662904988.0
inzla2h,monza,danny really backing pack comfortable gap gasly,10,1662905013.0
inzlara,monza,think put hypersofts leclerc passing verstappen,9,1662905021.0
inzlbb8,monza,miiiiiiiicccccckkkkk,9,1662905026.0
inzlboq,monza,guess mick still consistency eh fucking steiner,9,1662905031.0
inzlbsy,monza,atta boy mick,8,1662905032.0
inzlbu4,monza,wow mick aggresive amde work,9,1662905032.0
inzlbvg,monza,holy shit mick,10,1662905033.0
inzlbwn,monza,nicely done mick even lock,9,1662905033.0
inzlbz7,monza,nice move schumi,9,1662905034.0
inzlc2v,monza,great move msc,10,1662905035.0
inzlcbe,monza,wow overtake mick,9,1662905038.0
inzlept,monza,mick animal,9,1662905063.0
inzley3,monza,aged 5 year race alone due ro haas strategy pit crew justice mick,9,1662905066.0
inzlf5i,monza,ballsy msc,8,1662905068.0
inzlgkn,monza,fight waiting son goat v current goat,9,1662905084.0
inzlh2o,monza,nice one mick,9,1662905090.0
inzlhe5,monza,negative publicity motivating msc lol,8,1662905093.0
inzlhsz,monza,overtake mick,8,1662905098.0
inzlhyj,monza,wow overtake mick,8,1662905099.0
inzli4c,monza,latifi getting bullied mick even though locked,8,1662905101.0
inzljdn,monza,right devries dotd,10,1662905115.0
inzljpm,monza,lose win ferrari red bull max different level strategy fine used driver input make better decision pitstops point,10,1662905119.0
inzlk92,monza,beautiful overtake mick highlight race far,9,1662905124.0
inzlmy5,monza,mick try lock corner challenge impossible,11,1662905156.0
inzln9k,monza,simply lovely pit time rb today,10,1662905160.0
inzlord,monza,man rb damn fast charles could gain couple second max even new softs,10,1662905178.0
inzlrtz,monza,way perez hit limiter time crossed line,10,1662905213.0
inzm1ze,monza,legit cannot comprehend embarrassing must latifi wake every sunday morning going forward knowing going racing last guy like 90 min prep time beat,9,1662905328.0
inzm2u4,monza,zhou got double dutched,8,1662905339.0
inzm3kp,monza,de vries showing much composure giving seat keeping latifi would malpractice,9,1662905347.0
inzm45u,monza,de vries dotd,9,1662905354.0
inzm4ff,monza,max might saved de vries,9,1662905357.0
inzm5st,monza,everyone better voting nyck dotd,9,1662905372.0
inzm5xl,monza,latifi bro spice thing bit yea let go,8,1662905373.0
inzm5z0,monza,boring race year,9,1662905374.0
inzm64v,monza,tense moment going race let cut celebrity ffs,9,1662905376.0
inzm6r1,monza,max helped de vries gave drs lapping,9,1662905383.0
inzm8vr,monza,leave alone know british,9,1662905409.0
inzm9mz,monza,charles catching max 1 tenth lap great add 160 lap good job,9,1662905419.0
inzm9us,monza,nyck smashed debut weekend deserves dotd latifi must sweating seat,10,1662905421.0
inzmb22,monza,albon de vries williams lineup next year even remotely difficult call,8,1662905435.0
inzmew7,monza,monday morning comms please busy,8,1662905477.0
inzmewa,monza,ricciardo trying spice shit,10,1662905477.0
inzmg99,monza,danny boy nnnnooooooo,9,1662905492.0
inzmidk,monza,fuck mclaren twat fuck shitty team fucked ricciardos race anymore,8,1662905516.0
inzmiyb,monza,god fucking damn,9,1662905523.0
inzmjte,monza,take 17 year pull safety car everytime,9,1662905533.0
inzmmo9,monza,shame ricciardo thank god making end bit interesting,9,1662905564.0
inzmnag,monza,rotten luck dric better norris get fucked strategy dnfs,9,1662905571.0
inzmp4o,monza,want russell win bad,8,1662905591.0
inzmpk3,monza,sort incompetence wait 30 decide car stopped skinniest part track requires safety car remove,10,1662905596.0
inzmqgc,monza,lmao george russell blessed driver season mile,9,1662905606.0
inzmrwu,monza,monza curse took hold,9,1662905622.0
inzmw65,monza,monza steward ridiculously slow,9,1662905669.0
inzmx3h,monza,de vries get point debut great done everything need order prove,9,1662905679.0
inzmxmd,monza,sc finish,9,1662905685.0
inzmxz3,monza,get masi involved get restart,9,1662905688.0
inzmyrr,monza,car horrible position see towing fast enough really,9,1662905697.0
inzn0cx,monza,ferrari might get final lap god get bit home race marshal slow though,9,1662905713.0
inzn2qe,monza,last lap could exciting finish safety,10,1662905738.0
inzn2re,monza,c mon de vries,9,1662905739.0
inzn3hm,monza,obvious safety car within like 1 second seeing car embarassing long took car still going,10,1662905747.0
inzn45a,monza,deserve racing red flag,8,1662905754.0
inzn4nl,monza,fuck take race director long call safety car fucking hell man,8,1662905759.0
inzn4v2,monza,race huge congrats max win ferrari everything right de vries getting point first race f1 latifi right danger,9,1662905762.0
inzn5xf,monza,masi still around leclerc verstappen shootout last lap,9,1662905773.0
inzn9a7,monza,marshall get paid show clue,10,1662905809.0
inznapj,monza,safety car must gotten lost,8,1662905825.0
inzndda,monza,karun exceptional insight exactly like abu dhabi 2021 except thing made noteworthy,9,1662905852.0
inznds9,monza,thought car racing,10,1662905856.0
inznevv,monza,shame monza end way red flag care point,9,1662905867.0
inznfs5,monza,3 lap literally nothing let lapped one get done,10,1662905876.0
inzngbv,monza,safety car picked george even max farce,10,1662905883.0
inzngg4,monza,need go car racing,8,1662905884.0
inzngk4,monza,fuck taking long,9,1662905885.0
inzngy6,monza,end safety car,10,1662905889.0
inznhhk,monza,fucking waste finish,10,1662905894.0
inznht4,monza,red flag coward formula 1 allowed fun sometimes know,9,1662905898.0
inznjyr,monza,tradition remains last year winner abandon monza,9,1662905920.0
inznl15,monza,strangest safety car ever seen,10,1662905931.0
inznl3s,monza,absolutely miserable way race end,9,1662905932.0
inznlgc,monza,bruh finish race max dominating whole race much action towards front finishing sc classic race sleep,9,1662905936.0
inznmyg,monza,went motor racing question,9,1662905952.0
inznon1,monza,cherry picker move since car approaching car approach cherry picker marshal start moving backward,9,1662905970.0
inznouw,monza,rule sc last 5 lap rather red flag standing restart,10,1662905973.0
inznpbk,monza,happy de vries,11,1662905978.0
inznpux,monza,mess really want know managed delay safety car 5 minute,10,1662905984.0
inznqbs,monza,red flagged even racing safe enough,9,1662905989.0
inznr51,monza,see lesson learned abu dhabi poor hamilton smdh,9,1662905997.0
inznrc3,monza,word nyck getting p9,9,1662905999.0
inznrfg,monza,excited blah,8,1662906000.0
inznsl6,monza,danny ric parked car awkward spot help race end safety car max win wrap head tinfoil,8,1662906013.0
inzntib,monza,clear waited half minute deploy safety car,10,1662906022.0
inzntif,monza,multiple delayed sc recently deal,10,1662906022.0
inzntsj,monza,womp womp least de vries getting point,11,1662906025.0
inznu0a,monza,bernd maylander win monza grand prix,9,1662906027.0
inznwbb,monza,safety car pick russell verstappen 4 car back chain absolutely rubbish management situation,9,1662906051.0
inznwmx,monza,race safety car picking wrong car ruined chance resuming racing fitting ending awful race,10,1662906054.0
inznwz3,monza,wheres michael masi need,9,1662906058.0
inznx1t,monza,ahh yes crew vibing track car whizzing much safety,9,1662906059.0
inznxes,monza,least one aston finish line,10,1662906063.0
inznxpy,monza,lame finish haha,9,1662906066.0
inznya8,monza,masi need,9,1662906072.0
inznz0u,monza,lame af ending,9,1662906080.0
inzo0bt,monza,seems like everyone monza dick finger trap everything concession marshal poor,9,1662906093.0
inzo0gi,monza,8 lap fucker manage sort anything,9,1662906095.0
inzo0tl,monza,something something ending safety car,8,1662906098.0
inzo1di,monza,need micheal went motor racing masi,10,1662906104.0
inzo31p,monza,nyck dotd,10,1662906121.0
inzo3co,monza,wow anticlimactic finish,9,1662906124.0
inzo5cb,monza,well boring as race hoping couple lap least driver battle,9,1662906145.0
inzo5id,monza,frustrating mick could chance score point regarding old tyre guy,9,1662906147.0
inzo60e,monza,anticlimatic,9,1662906152.0
inzo6be,monza,booo fia boring,10,1662906155.0
inzo6bv,monza,feel like someone beggin masi brought back,9,1662906155.0
inzo6mf,monza,red flagged red flagged abu dhabi last year inconsistency end race bad look f1,9,1662906159.0
inzo74f,monza,done last year,11,1662906164.0
inzo7j9,monza,agree karun finishing race behind safety car boring,10,1662906168.0
inzo7ta,monza,despite shit performance today somehow aston still manages car cross line first today,8,1662906171.0
inzo8ih,monza,worst italian gp existence,8,1662906178.0
inzo8k9,monza,happened indy 500 look handled situation one greatest finish ever seen look fucking disgrace,10,1662906178.0
inzoa8v,monza,kinda lame honest,8,1662906195.0
inzoad6,monza,bring masi back,9,1662906196.0
inzoaee,monza,definitely poorest race season even midfield battle great de vries performance memorable thing entire race,9,1662906196.0
inzoan8,monza,oh lapped car better end race like gasp pas,10,1662906199.0
inzoas5,monza,never blue balled like,9,1662906200.0
inzob5k,monza,charles drove as today rb max rb max,9,1662906204.0
inzobr9,monza,fitting finish fucking boribg shitshow race,10,1662906210.0
inzodc3,monza,took year send sc another year call tractor unlap everyone,10,1662906226.0
inzodji,monza,well disappointing decision,9,1662906228.0
inzoeuy,monza,wait isnt motor racing,9,1662906241.0
inzofee,monza,least short person posted earlier miss much,9,1662906246.0
inzog6u,monza,mclaren lando fuck race start vsc restart get given better strategy oh dear oh dear gorgeous mclaren ricciardo solid race get ahead lando end behind later due strategy fucking donkey,10,1662906254.0
inzog94,monza,really strange hear commentator pushing red flag especially much talked abu dhabi,10,1662906254.0
inzogn7,monza,masi ahead time,11,1662906258.0
inzohms,monza,aw well happy nyck,8,1662906268.0
inzoieh,monza,latifi officially 21st championship lmao,9,1662906275.0
inzoizt,monza,come nyckkkkkkk 2 whole point name team thank much,8,1662906281.0
inzokd5,monza,ferrari fan monza would pissed,9,1662906294.0
inzokwx,monza,congrats de vries williams seat next season,9,1662906300.0
inzolor,monza,yessir de vries,9,1662906308.0
inzon39,monza,people shitting fia,8,1662906323.0
inzonhw,monza,shoutout mercedes recovering season awful start,9,1662906327.0
inzoo22,monza,monza everyone booed lmao,10,1662906332.0
inzopfr,monza,great drive de vreis,8,1662906346.0
inzoq53,monza,booing lol,8,1662906353.0
inzoqtj,monza,staying helped hamilton,9,1662906361.0
inzorfp,monza,dev finishing point dotd decent debut,9,1662906367.0
inzorn5,monza,booing intensifies,9,1662906369.0
inzot3j,monza,verstappen control anyway get sorted 8 lap bit shocking,9,1662906383.0
inzov4o,monza,williams need announce new driver 2023,10,1662906404.0
inzp1qm,monza,williams please throw latifi sign de vries someone el,9,1662906476.0
inzp4h0,monza,wish consistency rule applied f1 track limit sc choice etc seem decided coin flip,8,1662906506.0
inzp4xc,monza,hope de vries get seat next season clearly showed deserves,10,1662906511.0
inzpk5s,monza,charles leclerc look utterly miserable coming second,9,1662906685.0
inzpu6v,monza,cut crowd like bocelli,9,1662906798.0
inzqdld,monza,always echo cool room wait f1 post clear audio,8,1662907001.0
inzqx2o,monza,max mathematically win championship assuming win upcoming race,10,1662907209.0
inzs36k,monza,someone post unedited version fan,10,1662907658.0
inzse55,monza,bottas bucket hat make boring race,11,1662907780.0
inzt9f7,monza,lewis even know thing,9,1662908113.0
inziy96,monza,maybe lando fuck start position teammate need sacrifice race help lol,37,1662904037.0
inzbhho,monza,missing half audio anthem flyover early monza trying make ferrari strategy team feel home,24,1662900502.0
inzijud,monza,mclaren fucking ricciardo pitting early leaving norris 8 lap counting faster tyre undercut asked ricciardo hold gasly norris hat ahead edit norris still 15 lap ricciardo pitted,23,1662903871.0
inzik55,monza,danny ric need tell pit wall get fucked reason help,23,1662903875.0
inzikls,monza,one time daniel well mclaren say nah fuck,25,1662903880.0
inzilj8,monza,fucking kidding mclaren norris make mistake danny fuck race help,25,1662903891.0
inzilvd,monza,lmao fuck radio message mclaren,26,1662903895.0
inzim2u,monza,danny tell mclaren bang papaya arses,25,1662903898.0
inzkzjr,monza,daniel got better start work fucking nothing fuck pissed fuck mcl,25,1662904890.0
inzo4g9,monza,seven lap clean one car ridiculous,23,1662906136.0
inzo5cp,monza,masi died,23,1662906145.0
inzp5t4,monza,goatifi 21st 20 driver championship goat,25,1662906521.0
inzpy29,monza,tf bugging george queen,25,1662906840.0
inzqzx0,monza,mute boo though max going lose sleep,24,1662907238.0
inzry23,monza,note max 31 win 1 le alonso total leclerc perez sainz bottas 19 win believe guy absolute monster getting better,24,1662907605.0
inzbare,monza,hear bocelli singing haha,8,1662900403.0
inzbeg3,monza,audio issue understatement,9,1662900458.0
inzbeq3,monza,jet tad early singer late,9,1662900462.0
inzbo8s,monza,edge seat 11 130 minute away ferrari throwing away home race completely unclear accepting bet,8,1662900594.0
inzbws4,monza,always feel bad people flag stand,7,1662900713.0
inzbxz7,monza,max confidence 9000,9,1662900730.0
inzc7ml,monza,ferrari disguising renault fool formula 1 god,8,1662900871.0
inzcej1,monza,really surprised amount chaos disorganization monza weekend usually one better organized race calendar ten grand prix monza never problem imola year single problem surprising hear least heard changed contract mostly people run food stall shit like,7,1662900972.0
inzchmp,monza,even time still get used max face intro feel wrong,7,1662901018.0
